state,species_code,n_local
Alaska,naswar,19
Alaska,comter,19
Alaska,comgra,18
Alaska,clcspa,18
Alaska,eurwry,17
Alaska,wiltur,16
Alaska,normoc,15
Alaska,clanut,14
Alaska,yebcuc,14
Alaska,fotswi,14
Alaska,sctfly,14
Alaska,rebshr1,14
Alaska,trepip,13
Alaska,btywar,13
Alaska,dusthr2,13
Alaska,virrai,12
Alaska,lobmur,12
Alaska,dusthr1,12
Alaska,cintea,12
Alaska,bawwar,11
Alaska,robgro,11
Alaska,arcwar2,11
Alaska,sonthr1,11
Alaska,redwin,10
Alaska,houspa,10
Alaska,indbun,9
Alaska,amegfi,9
Alaska,brnboo,8
Alaska,cursan,8
Alaska,boboli,8
Alaska,norbob,8
Alaska,eurcoo,7
Alaska,faecur,7
Alaska,easpho,7
Alaska,whwdov,7
Alaska,marwre,6
Alaska,gyrfal,6
Alaska,lolbuz1,5
Alaska,yebwar3,5
Alaska,grgowl,5
Alaska,gragoo,5
Alaska,rutrob1,5
Alaska,amebit,4
Alaska,refboo,4
Alaska,santer1,4
Alaska,blrwar1,4
Alaska,nohowl,4
Alaska,redjun,4
Alaska,ambduc,4
Alaska,nazboo1,3
Alaska,sopsku1,3
Alaska,swagoo1,3
Alaska,bkbwar,3
Alaska,magwar,3
Alaska,gbhgul2,3
Alaska,graher1,3
Alaska,blkter,2
Alaska,blkpho,2
Alaska,citwag,2
Alaska,yebbun,2
Alaska,ictwar1,2
Alaska,lwfgoo,2
Alaska,hoopoe,2
Alaska,comswi,2
Alaska,blugrb1,2
Alaska,eursis,2
Alaska,musduc,2
Alaska,hoocra1,1
Alaska,comcra,1
Alaska,cockat,1
Alaska,murpet,1
Alaska,solpet1,1
Alaska,eargre,1
Alaska,ovenbi1,1
Alaska,pinbun,1
Alaska,chclon,1
Alaska,brnshr,1
Alaska,rthhum,1
Alaska,lazbun,1
Alaska,oricuc2,1
Alaska,litgul,1
Alaska,laugul,1
Alaska,cerwar,1
Alaska,camwar,1
Alaska,lucwar,1
Arizona,moudov,556846
Arizona,houfin,531526
Arizona,gilwoo,427116
Arizona,lesgol,393633
Arizona,verdin,356827
Arizona,comrav,335351
Arizona,whwdov,311690
Arizona,annhum,300350
Arizona,cubthr,290765
Arizona,turvul,264812
Arizona,yerwar,259659
Arizona,abetow,258728
Arizona,gamqua,257282
Arizona,whcspa,253493
Arizona,rethaw,224332
Arizona,houspa,218168
Arizona,grtgra,217892
Arizona,labwoo,215073
Arizona,normoc,214943
Arizona,norcar,211853
Arizona,verfly,203691
Arizona,mallar3,192826
Arizona,eucdov,188346
Arizona,y00475,182469
Arizona,cacwre,174181
Arizona,saypho,173500
Arizona,whbnut,172914
Arizona,blkpho,172155
Arizona,brbhum,169919
Arizona,phaino,168879
Arizona,norfli,166779
Arizona,acowoo,158126
Arizona,bewwre,157999
Arizona,eursta,149536
Arizona,coohaw,144377
Arizona,sonspa,138002
Arizona,rocpig,133000
Arizona,rewbla,130462
Arizona,bkchum,125670
Arizona,bktspa,125557
Arizona,britit,123477
Arizona,amerob,122369
Arizona,killde,122249
Arizona,lucwar,117670
Arizona,mexjay4,115909
Arizona,grbher3,113719
Arizona,cantow,107159
Arizona,yelwar,105341
Arizona,bkhgro,105336
Arizona,amekes,104895
Arizona,spotow,101652
Arizona,chispa,99569
Arizona,bnhcow,98636
Arizona,rudduc,97929
Arizona,pibgre,97165
Arizona,belvir,93564
Arizona,amewig,92547
Arizona,caskin,92494
Arizona,astfly,91112
Arizona,daejun,90975
Arizona,greroa,89781
Arizona,pyrrhu,86061
Arizona,nrwswa,85082
Arizona,coshum,83530
Arizona,norsho,83356
Arizona,orcwar,81652
Arizona,bktgna,79588
Arizona,rinduc,77530
Arizona,barswa,74461
Arizona,westan,73125
Arizona,comyel,72440
Arizona,greegr,72128
Arizona,larspa,70496
Arizona,houwre,70437
Arizona,pinsis,69716
Arizona,wesblu,69258
Arizona,bncfly,68063
Arizona,linspa,67809
Arizona,sumtan,66330
Arizona,weskin,66250
Arizona,blugrb1,65372
Arizona,brthum,65084
Arizona,incdov,64391
Arizona,wlswar,63754
Arizona,herthr,62293
Arizona,stejay,61610
Arizona,wewpew,61467
Arizona,ruwspa,61125
Arizona,logshr,60316
Arizona,cintea,60035
Arizona,btywar,59763
Arizona,hooori,59738
Arizona,gnwtea,58988
Arizona,paired,58315
Arizona,plsvir,56819
Arizona,yeejun,56027
Arizona,gnttow,55612
Arizona,lazbun,53837
Arizona,vigswa,51773
Arizona,rocwre,51641
Arizona,wooscj2,51199
Arizona,norhar1,51047
Arizona,cangoo,50558
Arizona,maghum1,50301
Arizona,ducfly,47468
Arizona,gadwal,47175
Arizona,hutvir,46891
Arizona,wiltur,46267
Arizona,gryhaw3,46266
Arizona,pygnut,45977
Arizona,yebcha,45383
Arizona,brespa,44957
Arizona,buggna,44914
Arizona,heptan,44848
Arizona,leasan,44583
Arizona,sposan,43579
Arizona,mouchi,43546
Arizona,grnher,43447
Arizona,bushti,42536
Arizona,rufhum,42533
Arizona,gilfli,42524
Arizona,canwre,42028
Arizona,bcnher,41373
Arizona,bulori,41138
Arizona,snoegr,40953
Arizona,mexduc,39746
Arizona,grhowl,39308
Arizona,bknsti,39275
Arizona,wesfly,37999
Arizona,cliswa,37274
Arizona,scoori,37166
Arizona,warvir,36486
Arizona,belkin1,35745
Arizona,norpin,34377
Arizona,lessca,34040
Arizona,brncre,33792
Arizona,rucspa,33453
Arizona,vesspa,32413
Arizona,brebla,32368
Arizona,osprey,32275
Arizona,marwre,31844
Arizona,yehbla,31801
Arizona,rensap,31563
Arizona,savspa,31479
Arizona,swahaw,31113
Arizona,buffle,30816
Arizona,whtswi,30559
Arizona,wesmea,29936
Arizona,commoo3,28770
Arizona,redhea,27748
Arizona,horlar,27611
Arizona,towwar,27174
Arizona,grawar,27051
Arizona,blkvul,26233
Arizona,cogdov,25976
Arizona,lobdow,25424
Arizona,greyel,24774
Arizona,eargre,24675
Arizona,amecro,24444
Arizona,ameavo,24383
Arizona,peflov,24152
Arizona,whfibi,23934
Arizona,hrshaw,23593
Arizona,zothaw,23430
Arizona,sora,23302
Arizona,treswa,22561
Arizona,crithr,22417
Arizona,lesnig,22351
Arizona,amepip,22191
Arizona,chirav,21431
Arizona,towsol,21259
Arizona,shshaw,21249
Arizona,lilmea2,20939
Arizona,gryfly,20902
Arizona,refwar,20362
Arizona,canvas,19557
Arizona,brocow,19537
Arizona,buthum,19488
Arizona,hamfly,19366
Arizona,baleag,19245
Arizona,commer,18757
Arizona,perfal,18005
Arizona,juntit1,17859
Arizona,cedwax,17735
Arizona,varbun,17679
Arizona,buwtea,17659
Arizona,purmar,17155
Arizona,nobtyr,17063
Arizona,casvir,16995
Arizona,casfin,16716
Arizona,wilsni1,16301
Arizona,amwpel,16012
Arizona,macwar,15966
Arizona,snogoo,15554
Arizona,subfly,15322
Arizona,eletro,14724
Arizona,wesgre,14050
Arizona,virwar,13971
Arizona,ribgul,13578
Arizona,rebnut,13014
Arizona,naswar,12143
Arizona,wesowl1,12052
Arizona,comblh1,12010
Arizona,grepew,11735
Arizona,lawgol,11675
Arizona,batpig1,11478
Arizona,wessan,11093
Arizona,compoo,10782
Arizona,scaqua,10443
Arizona,botspa,10398
Arizona,herwar,10365
Arizona,dusfly,10118
Arizona,wilpha,9967
Arizona,oliwar,9952
Arizona,yebcuc,9798
Arizona,comgol,9478
Arizona,moublu,9258
Arizona,trokin,9129
Arizona,virrai,9010
Arizona,luchum,9008
Arizona,burowl,9001
Arizona,redcro,8959
Arizona,elfowl,8890
Arizona,hoomer,8888
Arizona,wooduc,8886
Arizona,lesyel,8444
Arizona,prafal,8297
Arizona,larbun,8250
Arizona,calhum,8138
Arizona,monqua,7892
Arizona,benthr,7830
Arizona,goleag,7797
Arizona,whsowl1,7691
Arizona,whtspa,7647
Arizona,bkcspa,7439
Arizona,thbkin,7418
Arizona,souwpw1,7078
Arizona,casspa,7056
Arizona,merlin,6767
Arizona,banswa,6233
Arizona,mexchi,6215
Arizona,ferhaw,6199
Arizona,lobcur,6176
Arizona,lewwoo,6047
Arizona,baisan,5819
Arizona,olsfly,5662
Arizona,wilfly,5540
Arizona,pinjay,5495
Arizona,amegfi,5472
Arizona,fisspa,5365
Arizona,bubfly,5348
Arizona,nopowl,5215
Arizona,solsan,5197
Arizona,brnowl,4973
Arizona,y00678,4952
Arizona,clagre,4836
Arizona,bbwduc,4825
Arizona,rotbec,4646
Arizona,leabit,4618
Arizona,sagthr,4593
Arizona,categr1,4484
Arizona,wilsap,4397
Arizona,berhum,4309
Arizona,musduc,4274
Arizona,calcon,3988
Arizona,rugdov,3828
Arizona,easblu,3733
Arizona,whehum,3687
Arizona,rosspo1,3666
Arizona,swathr,3597
Arizona,gwfgoo,3434
Arizona,renpha,3322
Arizona,graspa,2992
Arizona,sagspa1,2883
Arizona,indbun,2749
Arizona,bawwar,2718
Arizona,norpar,2690
Arizona,dowwoo,2645
Arizona,rubrob,2631
Arizona,chclon,2565
Arizona,willet1,2512
Arizona,rosgoo,2498
Arizona,comloo,2495
Arizona,gryvir,2467
Arizona,norjac,2422
Arizona,bkcgna,2383
Arizona,stisan,2381
Arizona,vauswi,2282
Arizona,clanut,2235
Arizona,paibun,2198
Arizona,calgul,2163
Arizona,comnig,2113
Arizona,semplo,2045
Arizona,gresca,1962
Arizona,rucwar,1934
Arizona,pecsan,1837
Arizona,clcspa,1832
Arizona,rebmer,1830
Arizona,foxspa,1802
Arizona,grnkin,1758
Arizona,robgro,1575
Arizona,miskit,1572
Arizona,lecthr,1568
Arizona,gockin,1516
Arizona,reshaw,1488
Arizona,norwat,1470
Arizona,grycat,1461
Arizona,margod,1415
Arizona,swaspa,1410
Arizona,yebsap,1409
Arizona,dickci,1393
Arizona,norgos1,1367
Arizona,blkter,1351
Arizona,amebit,1338
Arizona,forter,1334
Arizona,fragul,1218
Arizona,bongul,1211
Arizona,whtkit,1137
Arizona,gocspa,1136
Arizona,dunlin,1075
Arizona,easpho,1072
Arizona,earque,1060
Arizona,tunswa,1050
Arizona,plcsta,1038
Arizona,ridrai1,986
Arizona,flaowl,931
Arizona,horgre,927
Arizona,caster1,908
Arizona,winwre3,907
Arizona,brnpel,904
Arizona,swagoo1,872
Arizona,amedip,860
Arizona,mcclon,837
Arizona,stbori,836
Arizona,louwat,811
Arizona,amered,752
Arizona,eurwig,743
Arizona,bucnig,728
Arizona,bargol,704
Arizona,cacgoo1,700
Arizona,shbdow,683
Arizona,tenwar,680
Arizona,whtrob1,655
Arizona,pinfly1,646
Arizona,harspa,646
Arizona,attwoo1,639
Arizona,sabgul,635
Arizona,shthaw,624
Arizona,sursco,612
Arizona,laplon,603
Arizona,btbwar,582
Arizona,rusbla,574
Arizona,flctan,567
Arizona,chswar,559
Arizona,semsan,549
Arizona,bkbplo,546
Arizona,nutfly,532
Arizona,brnthr,527
Arizona,nswowl,526
Arizona,baispa,513
Arizona,rolhaw,496
Arizona,gragoo,489
Arizona,truswa,471
Arizona,fatwar,468
Arizona,pacwre1,466
Arizona,sander,448
Arizona,crcwar,448
Arizona,hergul,445
Arizona,pacloo,435
Arizona,hoowar,425
Arizona,mutswa,407
Arizona,belspa2,407
Arizona,brwhaw,406
Arizona,eleter1,397
Arizona,varthr,379
Arizona,ovenbi1,364
Arizona,whevir,363
Arizona,monpar,362
Arizona,triher,359
Arizona,lotduc,355
Arizona,yetwar,352
Arizona,palwar,341
Arizona,comcra,332
Arizona,tuffly,331
Arizona,sprpip,328
Arizona,rebsap,316
Arizona,canwar,308
Arizona,whwsco2,299
Arizona,leater1,298
Arizona,comter,292
Arizona,redegr,291
Arizona,pinwar,279
Arizona,purfin,278
Arizona,gryjay,273
Arizona,heegul,268
Arizona,prowar,268
Arizona,whimbr,265
Arizona,redpha1,265
Arizona,sctfly,260
Arizona,blksco2,259
Arizona,rengre,252
Arizona,manduc,252
Arizona,yeclov,247
Arizona,rehwoo,245
Arizona,leagre,241
Arizona,buhvir,234
Arizona,norbob,234
Arizona,yetvir,216
Arizona,camwar,214
Arizona,leafly,212
Arizona,easkin,205
Arizona,btnwar,202
Arizona,ruff,197
Arizona,magwar,194
Arizona,budger,189
Arizona,sheowl,189
Arizona,ycnher,186
Arizona,pomjae,184
Arizona,mewgul2,184
Arizona,whtdov,180
Arizona,lbbgul,179
Arizona,buwwar,179
Arizona,balori,178
Arizona,allhum,169
Arizona,bkbwar,169
Arizona,dusgro,163
Arizona,bklkit,162
Arizona,compea,162
Arizona,y00478,161
Arizona,clcrob,160
Arizona,comgra,159
Arizona,retloo,152
Arizona,orcori,151
Arizona,arcter,150
Arizona,purgal2,146
Arizona,scatan,143
Arizona,whiwag,140
Arizona,kenwar,138
Arizona,fuwduc,133
Arizona,bkrfin,129
Arizona,egygoo,127
Arizona,lotjae,125
Arizona,gowwar,124
Arizona,reevir1,109
Arizona,amgplo,105
Arizona,gloibi,105
Arizona,coukin,104
Arizona,uplsan,103
Arizona,hudgod,98
Arizona,yefgul,96
Arizona,amtspa,95
Arizona,woothr,93
Arizona,shtsan,90
Arizona,phivir,88
Arizona,blbgra1,86
Arizona,prawar,85
Arizona,laugul,84
Arizona,redkno,78
Arizona,whiibi,70
Arizona,gcrfin,68
Arizona,brant,67
Arizona,tropar,67
Arizona,grcfly,64
Arizona,babwar,63
Arizona,amewoo,62
Arizona,woewar1,60
Arizona,rinphe1,57
Arizona,grbani,48
Arizona,bfoboo,47
Arizona,bkpwar,42
Arizona,bkbmag1,40
Arizona,chukar,38
Arizona,boboli,37
Arizona,whrsan,35
Arizona,norshr4,35
Arizona,blkski,34
Arizona,glagul,32
Arizona,yelgro,32
Arizona,whwcro,30
Arizona,rorpar,28
Arizona,magfri,28
Arizona,libher,28
Arizona,rudtur,28
Arizona,fiespa,27
Arizona,blktur,25
Arizona,wtmjay1,24
Arizona,calqua,24
Arizona,bkspet,23
Arizona,helgui,21
Arizona,pagplo,21
Arizona,rinkin1,20
Arizona,yegvir,20
Arizona,afcdov1,19
Arizona,spoowl,18
Arizona,bohwax,15
Arizona,rintea1,14
Arizona,redjun,14
Arizona,rebtro,11
Arizona,cockat,9
Arizona,blkswi,8
Arizona,bkcchi,8
Arizona,cavswa,7
Arizona,zebfin2,7
Arizona,loeowl,6
Arizona,swtkit,5
Arizona,parjae,5
Arizona,veery,5
Arizona,fepowl,5
Arizona,licpar,3
Arizona,vimwea1,3
Arizona,fislov1,2
Arizona,pingro,2
Arizona,wfwduc1,2
Arizona,chiswi,2
Arizona,japqua,1
Arizona,whwpar,1
Arizona,recpar,1
Arizona,succoc,1
Arizona,grepar,1
Arizona,woosto,1
Arizona,obnthr1,1
Arizona,nutman,1
Arizona,orabis1,1
Arizona,comcan,1
Arizona,eurgol,1
Arizona,bkwsti,1
Arizona,eurmag1,1
Arizona,grcbec1,1
Arizona,litgul,1
California,houfin,1504677
California,blkpho,1328633
California,annhum,1289652
California,amecro,1288208
California,moudov,1063900
California,cowscj1,1006367
California,whcspa,997630
California,caltow,973466
California,comrav,961539
California,lesgol,948125
California,yerwar,946909
California,sonspa,911098
California,turvul,868740
California,rethaw,850695
California,mallar3,849884
California,daejun,721348
California,bushti,701372
California,spotow,684120
California,eursta,679247
California,normoc,648310
California,bewwre,632227
California,wesgul,617082
California,nutwoo,602484
California,amerob,581636
California,y00475,572775
California,cangoo,570174
California,acowoo,554845
California,wesblu,552020
California,oaktit,534679
California,greegr,532094
California,norfli,522756
California,grbher3,488102
California,rewbla,471762
California,eucdov,452581
California,reshaw,452533
California,snoegr,450573
California,gocspa,425088
California,houspa,424445
California,calgul,419969
California,rocpig,418629
California,chbchi,413070
California,killde,413006
California,orcwar,404924
California,allhum,393976
California,pibgre,356932
California,comyel,355363
California,brebla,347531
California,brnpel,344927
California,stejay,342548
California,wrenti,337347
California,calqua,334682
California,whbnut,332608
California,saypho,323042
California,amekes,313639
California,rudduc,306984
California,barswa,297849
California,houwre,288769
California,buffle,281648
California,coohaw,276024
California,herthr,264873
California,savspa,252714
California,treswa,251751
California,caskin,250299
California,ribgul,249203
California,wesmea,246316
California,norsho,241258
California,amewig,236714
California,batpig1,229457
California,towwar,221710
California,gadwal,217494
California,dowwoo,216423
California,cedwax,213344
California,amegfi,212288
California,cliswa,211462
California,wlswar,207974
California,wesfly,207823
California,leasan,207455
California,bcnher,205609
California,greyel,204171
California,norhar1,200182
California,willet1,197849
California,belkin1,197560
California,bknsti,195536
California,hooori,194599
California,bkhgro,189196
California,osprey,187832
California,yelwar,185765
California,bnhcow,184808
California,calthr,180217
California,amwpel,179930
California,bracor,174325
California,gnwtea,167683
California,vigswa,167293
California,eargre,165840
California,wesgre,165548
California,marwre,160227
California,margod,158603
California,hutvir,158082
California,nrwswa,152120
California,westan,150994
California,foxspa,149770
California,linspa,146865
California,cintea,146784
California,ameavo,143619
California,buggna,142209
California,grtgra,142146
California,purfin,141627
California,heegul,140341
California,rebnut,140206
California,lobcur,138957
California,pygnut,137572
California,amepip,136656
California,caster1,135486
California,sposan,133998
California,sursco,132511
California,warvir,131358
California,astfly,128826
California,wessan,126476
California,whtkit,125925
California,whimbr,125337
California,mouchi,125190
California,weskin,121966
California,brncre,119470
California,norpin,116520
California,grhowl,114234
California,wiltur,114165
California,whtswi,111015
California,pinsis,110296
California,bkbplo,110049
California,nutman,106959
California,bulori,106362
California,rinduc,106317
California,wewpew,106283
California,grnher,104781
California,perfal,104563
California,comgol,99593
California,forter,99078
California,lessca,94031
California,blkoys,93258
California,whfibi,91387
California,phaino,91107
California,lobdow,88108
California,commur,84524
California,commer,83835
California,clagre,83149
California,glwgul,80784
California,larspa,80283
California,logshr,78871
California,baleag,77682
California,hergul,77449
California,eleter1,75786
California,gwfgoo,75400
California,renpha,75096
California,btywar,74284
California,blktur,72841
California,semplo,70697
California,comloo,70338
California,wooduc,67509
California,chispa,66808
California,rebsap,66800
California,sander,65078
California,lazbun,63501
California,coshum,61245
California,swathr,60336
California,horlar,59457
California,dunlin,58325
California,gresca,54878
California,shshaw,54619
California,commoo3,54613
California,buwtea,53570
California,snogoo,53556
California,yebmag,53356
California,hoomer,53272
California,sora,52640
California,bkchum,51828
California,canvas,51053
California,royter1,49622
California,horgre,49395
California,wilsni1,49054
California,rocwre,48348
California,pacwre1,47731
California,rebmer,47635
California,rhiauk,45927
California,merlin,45880
California,verdin,44255
California,mewgul2,43839
California,cacgoo1,43450
California,gockin,43111
California,swiwhe1,43110
California,lawgol,42804
California,swahaw,42439
California,olsfly,40450
California,redhea,38880
California,retloo,38515
California,brnowl,38334
California,naswar,38260
California,pacloo,38086
California,piggui,37795
California,rucspa,36885
California,casvir,36244
California,rufhum,36123
California,virrai,36048
California,greroa,35953
California,yebcha,34811
California,casauk,34497
California,goleag,34456
California,verfly,34422
California,recpar,34233
California,bongul,33942
California,herwar,33801
California,egygoo,32448
California,whtspa,31671
California,brant,31603
California,norful,31434
California,shbdow,29477
California,macwar,29435
California,casfin,28653
California,bkvshe,28482
California,blkski,28297
California,belvir,27688
California,tribla,27125
California,pilwoo,26783
California,mutswa,26719
California,bkspet,26617
California,vauswi,26416
California,ferhaw,25667
California,calgna,25608
California,gnttow,25579
California,mouqua,25283
California,cacwre,25086
California,pomjae,24543
California,bkfalb,24024
California,burowl,24013
California,lewwoo,23261
California,moublu,23217
California,yehbla,23107
California,varthr,23065
California,bktspa,22968
California,pitwhy,21734
California,blugrb1,21513
California,wilfly,21432
California,leater1,21395
California,whwdov,21199
California,lesyel,21049
California,clanut,21013
California,towsol,20558
California,rewbul,20468
California,sabgul,20461
California,canwre,20369
California,asspet,20301
California,surfbi,19148
California,ridrai1,18822
California,gamqua,18811
California,ycnher,18683
California,belspa2,18523
California,parjae,18504
California,musduc,18412
California,brespa,18189
California,redpha1,18161
California,tunswa,17902
California,y00478,17868
California,categr1,17607
California,bkcchi,17596
California,rinphe1,17216
California,redegr,16886
California,rudtur,16642
California,prafal,16542
California,labwoo,16383
California,dusfly,16370
California,bkbmag1,16228
California,wilpha,16124
California,redcro,15760
California,rosgoo,15029
California,bktgna,14793
California,wesowl1,14372
California,eurwig,13627
California,libher,13145
California,compea,12976
California,hamfly,12943
California,wantat1,12657
California,abetow,12517
California,vesspa,12142
California,yecpar,11697
California,brnboo,11072
California,amebit,10352
California,gryfly,10025
California,rengre,9916
California,amedip,9830
California,cogdov,9731
California,sumtan,9612
California,lotjae,9514
California,comter,9179
California,redkno,9146
California,purmar,9110
California,tufpuf,8838
California,graspa,8801
California,sagthr,8764
California,compoo,8533
California,leabit,8290
California,trokin,8041
California,xanmur2,7360
California,wilsap,7275
California,bargol,7194
California,arcter,7191
California,calhum,7090
California,whwsco2,7083
California,lesnig,6922
California,nopowl,6921
California,pecsan,6849
California,calcon,6756
California,rolhaw,6429
California,bawwar,6417
California,bkcspa,6250
California,palwar,6021
California,banswa,5809
California,lotduc,5590
California,pinjay,5560
California,baisan,5415
California,rensap,5407
California,sopsku1,5362
California,comnig,5316
California,licpar,5276
California,gragoo,5189
California,marmur,5105
California,cramur,5036
California,swaspa,4953
California,amered,4826
California,clcspa,4775
California,bklkit,4769
California,tenwar,4745
California,blksco2,4705
California,blkter,4680
California,solsan,4587
California,scoori,4545
California,pagplo,4371
California,soogro1,4367
California,norgan,3868
California,chswar,3852
California,sheowl,3810
California,nswowl,3669
California,yehpar,3583
California,lucwar,3535
California,plsvir,3472
California,yebsap,3417
California,lecthr,3326
California,gubter2,3242
California,robgro,3210
California,bkbwoo,2954
California,rocsan,2949
California,swagoo1,2940
California,norwat,2921
California,norpar,2900
California,issjay,2878
California,orcori,2859
California,indbun,2774
California,nazboo1,2674
California,paired,2621
California,laplon,2581
California,manduc,2571
California,sagspa1,2566
California,refboo,2522
California,ruff,2462
California,chukar,2418
California,coopet,2371
California,bkpwar,2324
California,bkbwar,2249
California,ancmur,2236
California,bncfly,2158
California,fragul,2137
California,semsan,2101
California,stisan,2098
California,harduc,2069
California,orabis1,2020
California,easpho,1974
California,laugul,1897
California,wooscj2,1884
California,layalb,1883
California,magwar,1842
California,rorpar,1841
California,blkswi,1825
California,zothaw,1767
California,triher,1751
California,glagul,1746
California,wispet,1688
California,murpet,1648
California,gilwoo,1617
California,gcrfin,1613
California,harspa,1611
California,incdov,1605
California,gryjay,1569
California,prawar,1534
California,grycat,1487
California,refblu,1415
California,btbwar,1363
California,lbbgul,1346
California,tufduc,1309
California,orcwax,1299
California,yefgul,1250
California,tunbeg1,1242
California,gargan,1211
California,yebloo,1203
California,thbkin,1198
California,brwhaw,1197
California,virwar,1175
California,relpar,1170
California,pingro,1163
California,truswa,1148
California,juntit1,1140
California,ovenbi1,1137
California,whiwag,1135
California,nstspa,1111
California,balori,1106
California,crithr,1105
California,reevir1,1090
California,norgos1,1088
California,masboo,1081
California,snoowl1,1062
California,leafly,1021
California,boboli,1020
California,grawar,1002
California,sctfly,1001
California,paibun,992
California,easkin,989
California,dickci,977
California,hawpet1,974
California,btmjay,967
California,batgod,936
California,canwar,918
California,hoowar,916
California,cursan,913
California,btnwar,913
California,saggro,884
California,manshe,883
California,prowar,880
California,xanmur1,879
California,yegvir,877
California,brbhum,865
California,snobun,851
California,scatan,833
California,larbun,822
California,brdowl,813
California,babwar,793
California,chclon,771
California,ducfly,763
California,hrshaw,762
California,camwar,752
California,mexduc,748
California,spodov,747
California,norcar,731
California,norshr4,720
California,grepew,719
California,litsti,712
California,hudgod,707
California,ameoys,701
California,rusbla,700
California,ortdov,665
California,rebtro,651
California,gryvir,624
California,whevir,624
California,brnthr,623
California,flaowl,613
California,kineid,576
California,yetvir,551
