species_code,n_records,percentile,last_sync
abhori1,72338,88.7549,2025-04-27T17:52:55.782Z
putbab1,72631,88.7640,2025-04-27T17:52:55.782Z
zothaw,72769,88.7732,2025-04-27T17:52:55.782Z
coltro1,72825,88.7823,2025-04-27T17:52:55.782Z
yelori1,72944,88.7914,2025-04-27T17:52:55.782Z
whwcho1,72979,88.8006,2025-04-27T17:52:55.782Z
azaspi1,73156,88.8097,2025-04-27T17:52:55.782Z
librol2,73195,88.8189,2025-04-27T17:52:55.782Z
eswdov1,73282,88.8280,2025-04-27T17:52:55.782Z
easwpw1,73361,88.8371,2025-04-27T17:52:55.782Z
meapar,73453,88.8463,2025-04-27T17:52:55.782Z
whthaw,73467,88.8554,2025-04-27T17:52:55.782Z
maghum1,73476,88.8645,2025-04-27T17:52:55.782Z
ferduc,73790,88.8737,2025-04-27T17:52:55.782Z
pygcor2,73844,88.8828,2025-04-27T17:52:55.782Z
strswa2,73879,88.8919,2025-04-27T17:52:55.782Z
ayebul1,74209,88.9011,2025-04-27T17:52:55.782Z
rtatan1,74265,88.9102,2025-04-27T17:52:55.782Z
hamerk1,74305,88.9193,2025-04-27T17:52:55.782Z
asikoe3,74335,88.9285,2025-04-27T17:52:55.782Z
fuwduc,74340,88.9376,2025-04-27T17:52:55.782Z
duswar,74371,88.9467,2025-04-27T17:52:55.782Z
mawtyr1,74448,88.9559,2025-04-27T17:52:55.782Z
yegvir,74617,88.9650,2025-04-27T17:52:55.782Z
clrwar1,74624,88.9741,2025-04-27T17:52:55.782Z
palsun2,74752,88.9833,2025-04-27T17:52:55.782Z
slbgul1,74826,88.9924,2025-04-27T17:52:55.782Z
tawfro1,74848,89.0016,2025-04-27T17:52:55.782Z
blcsis2,74885,89.0107,2025-04-27T17:52:55.782Z
olbpip,74928,89.0198,2025-04-27T17:52:55.782Z
whbcou1,75404,89.0290,2025-04-27T17:52:55.782Z
juntit1,75446,89.0381,2025-04-27T17:52:55.782Z
rebque1,75629,89.0472,2025-04-27T17:52:55.782Z
grests1,75638,89.0564,2025-04-27T17:52:55.782Z
bubcor1,75695,89.0655,2025-04-27T17:52:55.782Z
stbkin1,75757,89.0746,2025-04-27T17:52:55.782Z
epaori1,75791,89.0838,2025-04-27T17:52:55.782Z
lessts1,75896,89.0929,2025-04-27T17:52:55.782Z
cavswa,75919,89.1020,2025-04-27T17:52:55.782Z
colkin1,75939,89.1112,2025-04-27T17:52:55.782Z
batfal1,75951,89.1203,2025-04-27T17:52:55.782Z
afpfly1,76019,89.1294,2025-04-27T17:52:55.782Z
shbpig,76137,89.1386,2025-04-27T17:52:55.782Z
bltbar2,76341,89.1477,2025-04-27T17:52:55.782Z
afrpip1,76582,89.1568,2025-04-27T17:52:55.782Z
duscrm1,76589,89.1660,2025-04-27T17:52:55.782Z
whvmyn1,76681,89.1751,2025-04-27T17:52:55.782Z
greani1,76690,89.1843,2025-04-27T17:52:55.782Z
corshe,76802,89.1934,2025-04-27T17:52:55.782Z
weteag1,76869,89.2025,2025-04-27T17:52:55.782Z
plapar1,76927,89.2117,2025-04-27T17:52:55.782Z
orbspa1,77139,89.2208,2025-04-27T17:52:55.782Z
btther1,77173,89.2299,2025-04-27T17:52:55.782Z
phtjac1,77183,89.2391,2025-04-27T17:52:55.782Z
whwbec1,77187,89.2482,2025-04-27T17:52:55.782Z
obnthr1,77380,89.2573,2025-04-27T17:52:55.782Z
paltyr3,77537,89.2665,2025-04-27T17:52:55.782Z
bkhpar,77790,89.2756,2025-04-27T17:52:55.782Z
scamac1,78074,89.2847,2025-04-27T17:52:55.782Z
scblor1,78124,89.2939,2025-04-27T17:52:55.782Z
regcoo1,78256,89.3030,2025-04-27T17:52:55.782Z
rossta2,78276,89.3121,2025-04-27T17:52:55.782Z
euptit1,78294,89.3213,2025-04-27T17:52:55.782Z
blsspa1,78349,89.3304,2025-04-27T17:52:55.782Z
greant1,78610,89.3395,2025-04-27T17:52:55.782Z
lobgna5,78993,89.3487,2025-04-27T17:52:55.782Z
brhkin1,79386,89.3578,2025-04-27T17:52:55.782Z
litfri1,79397,89.3669,2025-04-27T17:52:55.782Z
citwag,79652,89.3761,2025-04-27T17:52:55.782Z
chfmac1,79672,89.3852,2025-04-27T17:52:55.782Z
rebfly,79692,89.3944,2025-04-27T17:52:55.782Z
chpher1,79809,89.4035,2025-04-27T17:52:55.782Z
grbfir1,80007,89.4126,2025-04-27T17:52:55.782Z
paired,80007,89.4218,2025-04-27T17:52:55.782Z
piefan1,80135,89.4309,2025-04-27T17:52:55.782Z
gycmin1,80148,89.4400,2025-04-27T17:52:55.782Z
yeejun,80248,89.4492,2025-04-27T17:52:55.782Z
greher1,80290,89.4583,2025-04-27T17:52:55.782Z
asgsta1,80463,89.4674,2025-04-27T17:52:55.782Z
tuttyr1,80734,89.4766,2025-04-27T17:52:55.782Z
audgul1,80921,89.4857,2025-04-27T17:52:55.782Z
nabwoo1,80976,89.4948,2025-04-27T17:52:55.782Z
lewwoo,81030,89.5040,2025-04-27T17:52:55.782Z
pifshe,81261,89.5131,2025-04-27T17:52:55.782Z
pieoys1,81426,89.5222,2025-04-27T17:52:55.782Z
grbcam1,81588,89.5314,2025-04-27T17:52:55.782Z
wilpta,81644,89.5405,2025-04-27T17:52:55.782Z
bunibi1,81880,89.5496,2025-04-27T17:52:55.782Z
vehpar1,81974,89.5588,2025-04-27T17:52:55.782Z
rensti,81999,89.5679,2025-04-27T17:52:55.782Z
gyhcaf1,82127,89.5771,2025-04-27T17:52:55.782Z
rucwar4,82202,89.5862,2025-04-27T17:52:55.782Z
crebar1,82378,89.5953,2025-04-27T17:52:55.782Z
rekcoo1,82645,89.6045,2025-04-27T17:52:55.782Z
bkfibi1,82652,89.6136,2025-04-27T17:52:55.782Z
cregua1,82713,89.6227,2025-04-27T17:52:55.782Z
masgna1,82732,89.6319,2025-04-27T17:52:55.782Z
refmou1,83023,89.6410,2025-04-27T17:52:55.782Z
greibi1,83076,89.6501,2025-04-27T17:52:55.782Z
whiher1,83383,89.6593,2025-04-27T17:52:55.782Z
lagbab2,83456,89.6684,2025-04-27T17:52:55.782Z
satbow1,83622,89.6775,2025-04-27T17:52:55.782Z
bltman1,83641,89.6867,2025-04-27T17:52:55.782Z
tubmot1,83740,89.6958,2025-04-27T17:52:55.782Z
taifly1,83801,89.7049,2025-04-27T17:52:55.782Z
docsee1,83834,89.7141,2025-04-27T17:52:55.782Z
subfly,83967,89.7232,2025-04-27T17:52:55.782Z
uplsan,84026,89.7323,2025-04-27T17:52:55.782Z
rocpet1,84279,89.7415,2025-04-27T17:52:55.782Z
redpha1,84426,89.7506,2025-04-27T17:52:55.782Z
goltan1,84606,89.7598,2025-04-27T17:52:55.782Z
herwar,84701,89.7689,2025-04-27T17:52:55.782Z
whcela1,84819,89.7780,2025-04-27T17:52:55.782Z
yebduc1,84925,89.7872,2025-04-27T17:52:55.782Z
rotbec,85004,89.7963,2025-04-27T17:52:55.782Z
cerwar,85070,89.8054,2025-04-27T17:52:55.782Z
egyvul1,85262,89.8146,2025-04-27T17:52:55.782Z
olispa,85396,89.8237,2025-04-27T17:52:55.782Z
rucbab1,85428,89.8328,2025-04-27T17:52:55.782Z
fatcuc1,86207,89.8420,2025-04-27T17:52:55.782Z
rosgoo,86385,89.8511,2025-04-27T17:52:55.782Z
blbpuf2,86390,89.8602,2025-04-27T17:52:55.782Z
prafal,86409,89.8694,2025-04-27T17:52:55.782Z
soubou1,86501,89.8785,2025-04-27T17:52:55.782Z
bratea1,86506,89.8876,2025-04-27T17:52:55.782Z
blhtro1,86564,89.8968,2025-04-27T17:52:55.782Z
whebul1,86590,89.9059,2025-04-27T17:52:55.782Z
lyhvul1,86802,89.9150,2025-04-27T17:52:55.782Z
vilwea1,86983,89.9242,2025-04-27T17:52:55.782Z
twite1,87211,89.9333,2025-04-27T17:52:55.782Z
grhcha1,87353,89.9424,2025-04-27T17:52:55.782Z
taiscb1,87532,89.9516,2025-04-27T17:52:55.782Z
crfpar,87665,89.9607,2025-04-27T17:52:55.782Z
grygab1,88076,89.9699,2025-04-27T17:52:55.782Z
orbeup1,88226,89.9790,2025-04-27T17:52:55.782Z
burwar1,88388,89.9881,2025-04-27T17:52:55.782Z
littin1,88405,89.9973,2025-04-27T17:52:55.782Z
asbfly,88491,90.0064,2025-04-27T17:52:55.782Z
yewtan1,88586,90.0155,2025-04-27T17:52:55.782Z
stbori,88605,90.0247,2025-04-27T17:52:55.782Z
calhum,89410,90.0338,2025-04-27T17:52:55.782Z
sinhon1,89591,90.0429,2025-04-27T17:52:55.782Z
cogwar1,89680,90.0521,2025-04-27T17:52:55.782Z
zendov,90058,90.0612,2025-04-27T17:52:55.782Z
dollar1,90887,90.0703,2025-04-27T17:52:55.782Z
muslor1,91185,90.0795,2025-04-27T17:52:55.782Z
lobthr,91316,90.0886,2025-04-27T17:52:55.782Z
spadro1,91571,90.0977,2025-04-27T17:52:55.782Z
mexduc,91611,90.1069,2025-04-27T17:52:55.782Z
paltyr2,91783,90.1160,2025-04-27T17:52:55.782Z
grapri1,92086,90.1251,2025-04-27T17:52:55.782Z
crowoo1,92128,90.1343,2025-04-27T17:52:55.782Z
gragra1,92304,90.1434,2025-04-27T17:52:55.782Z
renibi1,92381,90.1526,2025-04-27T17:52:55.782Z
whcpar,92951,90.1617,2025-04-27T17:52:55.782Z
tremar2,93176,90.1708,2025-04-27T17:52:55.782Z
yefpig1,93190,90.1800,2025-04-27T17:52:55.782Z
eutkne1,93289,90.1891,2025-04-27T17:52:55.782Z
rewsta1,93915,90.1982,2025-04-27T17:52:55.782Z
blagro1,94031,90.2074,2025-04-27T17:52:55.782Z
aurwar1,94041,90.2165,2025-04-27T17:52:55.782Z
swthum1,94066,90.2256,2025-04-27T17:52:55.782Z
auskes1,94156,90.2348,2025-04-27T17:52:55.782Z
sittan1,94181,90.2439,2025-04-27T17:52:55.782Z
lesvio1,94189,90.2530,2025-04-27T17:52:55.782Z
ruboro1,94301,90.2622,2025-04-27T17:52:55.782Z
afrsto1,94327,90.2713,2025-04-27T17:52:55.782Z
strcuc1,94544,90.2804,2025-04-27T17:52:55.782Z
stther2,94847,90.2896,2025-04-27T17:52:55.782Z
cocwoo1,94873,90.2987,2025-04-27T17:52:55.782Z
blwthr1,95025,90.3078,2025-04-27T17:52:55.782Z
comblh1,95034,90.3170,2025-04-27T17:52:55.782Z
ferhaw,95890,90.3261,2025-04-27T17:52:55.782Z
brnboo,95897,90.3353,2025-04-27T17:52:55.782Z
blcbar1,95992,90.3444,2025-04-27T17:52:55.782Z
scadov1,96024,90.3535,2025-04-27T17:52:55.782Z
smamin1,96195,90.3627,2025-04-27T17:52:55.782Z
parshe1,96210,90.3718,2025-04-27T17:52:55.782Z
eurrol1,96305,90.3809,2025-04-27T17:52:55.782Z
wheduc1,96462,90.3901,2025-04-27T17:52:55.782Z
rocbun1,96529,90.3992,2025-04-27T17:52:55.782Z
yebori1,96626,90.4083,2025-04-27T17:52:55.782Z
strsal1,96626,90.4175,2025-04-27T17:52:55.782Z
eurnig1,97287,90.4266,2025-04-27T17:52:55.782Z
chivir1,97305,90.4357,2025-04-27T17:52:55.782Z
redbis,97473,90.4449,2025-04-27T17:52:55.782Z
gryfin1,97511,90.4540,2025-04-27T17:52:55.782Z
rinouz1,97688,90.4631,2025-04-27T17:52:55.782Z
amgplo,97777,90.4723,2025-04-27T17:52:55.782Z
brtpar1,97980,90.4814,2025-04-27T17:52:55.782Z
thelar1,97980,90.4905,2025-04-27T17:52:55.782Z
scrtan1,98026,90.4997,2025-04-27T17:52:55.782Z
lotmea1,98190,90.5088,2025-04-27T17:52:55.782Z
chukar,98475,90.5180,2025-04-27T17:52:55.782Z
whltan1,98619,90.5271,2025-04-27T17:52:55.782Z
ytbcoc1,99028,90.5362,2025-04-27T17:52:55.782Z
manswa1,99751,90.5454,2025-04-27T17:52:55.782Z
brwjac1,99927,90.5545,2025-04-27T17:52:55.782Z
goftyr1,100138,90.5636,2025-04-27T17:52:55.782Z
brodro1,100153,90.5728,2025-04-27T17:52:55.782Z
gohcis1,101121,90.5819,2025-04-27T17:52:55.782Z
spbwre1,101135,90.5910,2025-04-27T17:52:55.782Z
eleter1,101228,90.6002,2025-04-27T17:52:55.782Z
snoowl1,101275,90.6093,2025-04-27T17:52:55.782Z
chtsta2,101659,90.6184,2025-04-27T17:52:55.782Z
rutjac1,101711,90.6276,2025-04-27T17:52:55.782Z
crolap1,101750,90.6367,2025-04-27T17:52:55.782Z
ashwoo2,101864,90.6458,2025-04-27T17:52:55.782Z
tibfly3,102238,90.6550,2025-04-27T17:52:55.782Z
yefcan,102516,90.6641,2025-04-27T17:52:55.782Z
bkcsta1,102608,90.6732,2025-04-27T17:52:55.782Z
blcwoo1,102610,90.6824,2025-04-27T17:52:55.782Z
whbwoo4,102773,90.6915,2025-04-27T17:52:55.782Z
lesred1,102805,90.7006,2025-04-27T17:52:55.782Z
whrmun,102862,90.7098,2025-04-27T17:52:55.782Z
combro1,103224,90.7189,2025-04-27T17:52:55.782Z
mistle1,103493,90.7281,2025-04-27T17:52:55.782Z
rocmar2,103519,90.7372,2025-04-27T17:52:55.782Z
spwlap1,103710,90.7463,2025-04-27T17:52:55.782Z
gartro1,103910,90.7555,2025-04-27T17:52:55.782Z
cobtan1,104061,90.7646,2025-04-27T17:52:55.782Z
camfli1,104235,90.7737,2025-04-27T17:52:55.782Z
blnori1,104785,90.7829,2025-04-27T17:52:55.782Z
puteup1,105125,90.7920,2025-04-27T17:52:55.782Z
eurnut1,105791,90.8011,2025-04-27T17:52:55.782Z
yertho1,105845,90.8103,2025-04-27T17:52:55.782Z
cremyn,106000,90.8194,2025-04-27T17:52:55.782Z
pitwhy,106406,90.8285,2025-04-27T17:52:55.782Z
gybpri1,106504,90.8377,2025-04-27T17:52:55.782Z
sibsto1,106735,90.8468,2025-04-27T17:52:55.782Z
wbwwre1,106846,90.8559,2025-04-27T17:52:55.782Z
flrtan1,107357,90.8651,2025-04-27T17:52:55.782Z
weebil1,107397,90.8742,2025-04-27T17:52:55.782Z
webwar1,107623,90.8833,2025-04-27T17:52:55.782Z
yercac1,107921,90.8925,2025-04-27T17:52:55.782Z
olbori1,108558,90.9016,2025-04-27T17:52:55.782Z
capgls1,108683,90.9108,2025-04-27T17:52:55.782Z
whrsha,109056,90.9199,2025-04-27T17:52:55.782Z
blhher1,109071,90.9290,2025-04-27T17:52:55.782Z
yebpin1,109206,90.9382,2025-04-27T17:52:55.782Z
brebul1,109265,90.9473,2025-04-27T17:52:55.782Z
brhgul2,109366,90.9564,2025-04-27T17:52:55.782Z
sghspa2,109416,90.9656,2025-04-27T17:52:55.782Z
oltpar1,109711,90.9747,2025-04-27T17:52:55.782Z
ausbrt1,109835,90.9838,2025-04-27T17:52:55.782Z
bkbcuc,109856,90.9930,2025-04-27T17:52:55.782Z
norjac,110193,91.0021,2025-04-27T17:52:55.782Z
warwhe1,110512,91.0112,2025-04-27T17:52:55.782Z
glbeme1,110526,91.0204,2025-04-27T17:52:55.782Z
bkfgra,111109,91.0295,2025-04-27T17:52:55.782Z
blntan1,111417,91.0386,2025-04-27T17:52:55.782Z
cargra1,111705,91.0478,2025-04-27T17:52:55.782Z
taibeg1,111873,91.0569,2025-04-27T17:52:55.782Z
tafpri1,112128,91.0660,2025-04-27T17:52:55.782Z
trogna1,112254,91.0752,2025-04-27T17:52:55.782Z
palswi3,112386,91.0843,2025-04-27T17:52:55.782Z
rebcho1,112562,91.0935,2025-04-27T17:52:55.782Z
oliwoo1,112618,91.1026,2025-04-27T17:52:55.782Z
shthaw,113238,91.1117,2025-04-27T17:52:55.782Z
leagre,113372,91.1209,2025-04-27T17:52:55.782Z
borchi2,113722,91.1300,2025-04-27T17:52:55.782Z
brcmar1,114100,91.1391,2025-04-27T17:52:55.782Z
amedip,114469,91.1483,2025-04-27T17:52:55.782Z
manduc,114610,91.1574,2025-04-27T17:52:55.782Z
yecpar,115193,91.1665,2025-04-27T17:52:55.782Z
afpswi1,115246,91.1757,2025-04-27T17:52:55.782Z
nezbel1,115262,91.1848,2025-04-27T17:52:55.782Z
whfpar1,115320,91.1939,2025-04-27T17:52:55.782Z
gowwar,115571,91.2031,2025-04-27T17:52:55.782Z
chiswa1,115753,91.2122,2025-04-27T17:52:55.782Z
wfwduc1,115989,91.2213,2025-04-27T17:52:55.782Z
royspo1,116574,91.2305,2025-04-27T17:52:55.782Z
spwpig3,116597,91.2396,2025-04-27T17:52:55.782Z
eaywag,116608,91.2487,2025-04-27T17:52:55.782Z
comros,116716,91.2579,2025-04-27T17:52:55.782Z
squher1,117002,91.2670,2025-04-27T17:52:55.782Z
ibgshr1,117063,91.2761,2025-04-27T17:52:55.782Z
amakin1,117242,91.2853,2025-04-27T17:52:55.782Z
daured1,117299,91.2944,2025-04-27T17:52:55.782Z
alepar2,117566,91.3036,2025-04-27T17:52:55.782Z
hoosis1,117668,91.3127,2025-04-27T17:52:55.782Z
rucspa,117704,91.3218,2025-04-27T17:52:55.782Z
temsti,117726,91.3310,2025-04-27T17:52:55.782Z
carcha1,118253,91.3401,2025-04-27T17:52:55.782Z
bawcow4,118264,91.3492,2025-04-27T17:52:55.782Z
cinhum1,118293,91.3584,2025-04-27T17:52:55.782Z
rucwar,118613,91.3675,2025-04-27T17:52:55.782Z
gretit4,118744,91.3766,2025-04-27T17:52:55.782Z
dusfly,118891,91.3858,2025-04-27T17:52:55.782Z
brratt1,119428,91.3949,2025-04-27T17:52:55.782Z
grewar3,119962,91.4040,2025-04-27T17:52:55.782Z
altori,120374,91.4132,2025-04-27T17:52:55.782Z
grbwoo3,120643,91.4223,2025-04-27T17:52:55.782Z
lotcor1,120715,91.4314,2025-04-27T17:52:55.782Z
snakit,120779,91.4406,2025-04-27T17:52:55.782Z
bktgna,121017,91.4497,2025-04-27T17:52:55.782Z
capwhe2,121800,91.4588,2025-04-27T17:52:55.782Z
whsbul1,121968,91.4680,2025-04-27T17:52:55.782Z
plsvir,122102,91.4771,2025-04-27T17:52:55.782Z
capspa1,122203,91.4863,2025-04-27T17:52:55.782Z
rensap,122718,91.4954,2025-04-27T17:52:55.782Z
miswoo1,122737,91.5045,2025-04-27T17:52:55.782Z
azwmag3,122763,91.5137,2025-04-27T17:52:55.782Z
leabit,122999,91.5228,2025-04-27T17:52:55.782Z
stelio1,123279,91.5319,2025-04-27T17:52:55.782Z
goowoo1,123411,91.5411,2025-04-27T17:52:55.782Z
indcor1,123416,91.5502,2025-04-27T17:52:55.782Z
alpswi1,123468,91.5593,2025-04-27T17:52:55.782Z
glagul,124042,91.5685,2025-04-27T17:52:55.782Z
pirfly1,124057,91.5776,2025-04-27T17:52:55.782Z
blhsal1,124218,91.5867,2025-04-27T17:52:55.782Z
spoowl1,124225,91.5959,2025-04-27T17:52:55.782Z
houswi1,124304,91.6050,2025-04-27T17:52:55.782Z
noifri1,124645,91.6141,2025-04-27T17:52:55.782Z
rhiauk,124782,91.6233,2025-04-27T17:52:55.782Z
plawre1,125239,91.6324,2025-04-27T17:52:55.782Z
baywea1,125253,91.6415,2025-04-27T17:52:55.782Z
gycwor1,125589,91.6507,2025-04-27T17:52:55.782Z
whnjac1,125867,91.6598,2025-04-27T17:52:55.782Z
spvear1,126166,91.6690,2025-04-27T17:52:55.782Z
inghor2,126579,91.6781,2025-04-27T17:52:55.782Z
yebwar3,126686,91.6872,2025-04-27T17:52:55.782Z
bludac1,126900,91.6964,2025-04-27T17:52:55.782Z
yevbul1,127059,91.7055,2025-04-27T17:52:55.782Z
laufal1,127216,91.7146,2025-04-27T17:52:55.782Z
sibtan2,127354,91.7238,2025-04-27T17:52:55.782Z
gycthr,127408,91.7329,2025-04-27T17:52:55.782Z
darter2,127492,91.7420,2025-04-27T17:52:55.782Z
aspfly1,128019,91.7512,2025-04-27T17:52:55.782Z
whwcro,128584,91.7603,2025-04-27T17:52:55.782Z
paisto1,129088,91.7694,2025-04-27T17:52:55.782Z
whrsan,129117,91.7786,2025-04-27T17:52:55.782Z
afmwea,129918,91.7877,2025-04-27T17:52:55.782Z
piecor1,129939,91.7968,2025-04-27T17:52:55.782Z
wbseag1,130100,91.8060,2025-04-27T17:52:55.782Z
pacloo,130333,91.8151,2025-04-27T17:52:55.782Z
coukin,130697,91.8242,2025-04-27T17:52:55.782Z
yeteup1,130762,91.8334,2025-04-27T17:52:55.782Z
sthwoo1,130961,91.8425,2025-04-27T17:52:55.782Z
capwag1,131035,91.8516,2025-04-27T17:52:55.782Z
britit,131049,91.8608,2025-04-27T17:52:55.782Z
mexjay4,131445,91.8699,2025-04-27T17:52:55.782Z
blfhon1,131731,91.8791,2025-04-27T17:52:55.782Z
heptan,132112,91.8882,2025-04-27T17:52:55.782Z
casvir,132186,91.8973,2025-04-27T17:52:55.782Z
brhbar1,132213,91.9065,2025-04-27T17:52:55.782Z
crbtan1,132650,91.9156,2025-04-27T17:52:55.782Z
darter4,132866,91.9247,2025-04-27T17:52:55.782Z
orihob2,133187,91.9339,2025-04-27T17:52:55.782Z
burthr,133212,91.9430,2025-04-27T17:52:55.782Z
witswa1,133644,91.9521,2025-04-27T17:52:55.782Z
yebtea1,133750,91.9613,2025-04-27T17:52:55.782Z
melwar1,134013,91.9704,2025-04-27T17:52:55.782Z
guicuc1,134410,91.9795,2025-04-27T17:52:55.782Z
relhon1,134503,91.9887,2025-04-27T17:52:55.782Z
litgul,134521,91.9978,2025-04-27T17:52:55.782Z
bahtan1,135033,92.0069,2025-04-27T17:52:55.782Z
loeowl,135467,92.0161,2025-04-27T17:52:55.782Z
yebsee1,135693,92.0252,2025-04-27T17:52:55.782Z
colara1,135712,92.0343,2025-04-27T17:52:55.782Z
pipplo,136400,92.0435,2025-04-27T17:52:55.782Z
gyfwoo1,137409,92.0526,2025-04-27T17:52:55.782Z
hamfly,137727,92.0618,2025-04-27T17:52:55.782Z
hofwoo1,138080,92.0709,2025-04-27T17:52:55.782Z
rerpar1,138180,92.0800,2025-04-27T17:52:55.782Z
blktur,138268,92.0892,2025-04-27T17:52:55.782Z
aukpar1,138923,92.0983,2025-04-27T17:52:55.782Z
whbbul2,138992,92.1074,2025-04-27T17:52:55.782Z
whepar2,139046,92.1166,2025-04-27T17:52:55.782Z
lesgre1,139101,92.1257,2025-04-27T17:52:55.782Z
clagre,139313,92.1348,2025-04-27T17:52:55.782Z
easspi1,139566,92.1440,2025-04-27T17:52:55.782Z
runwre1,139610,92.1531,2025-04-27T17:52:55.782Z
marsan,139786,92.1622,2025-04-27T17:52:55.782Z
reccar,140041,92.1714,2025-04-27T17:52:55.782Z
brasta1,140492,92.1805,2025-04-27T17:52:55.782Z
kenwar,140493,92.1896,2025-04-27T17:52:55.782Z
cohcuc1,140509,92.1988,2025-04-27T17:52:55.782Z
blhpar1,141426,92.2079,2025-04-27T17:52:55.782Z
wooshr1,141460,92.2170,2025-04-27T17:52:55.782Z
comqua1,141995,92.2262,2025-04-27T17:52:55.782Z
harspa,142196,92.2353,2025-04-27T17:52:55.782Z
stnibi1,142803,92.2445,2025-04-27T17:52:55.782Z
whtrob2,142875,92.2536,2025-04-27T17:52:55.782Z
swahar1,143289,92.2627,2025-04-27T17:52:55.782Z
norful,143297,92.2719,2025-04-27T17:52:55.782Z
creoro1,143373,92.2810,2025-04-27T17:52:55.782Z
spaspa1,143425,92.2901,2025-04-27T17:52:55.782Z
grrwar1,143896,92.2993,2025-04-27T17:52:55.782Z
laplon,144091,92.3084,2025-04-27T17:52:55.782Z
easwhi1,144641,92.3175,2025-04-27T17:52:55.782Z
placha,144690,92.3267,2025-04-27T17:52:55.782Z
rabeat1,144753,92.3358,2025-04-27T17:52:55.782Z
soufis1,144858,92.3449,2025-04-27T17:52:55.782Z
plhpar1,144935,92.3541,2025-04-27T17:52:55.782Z
clanut,145202,92.3632,2025-04-27T17:52:55.782Z
grehon1,145625,92.3723,2025-04-27T17:52:55.782Z
compau,145803,92.3815,2025-04-27T17:52:55.782Z
lucwar,146253,92.3906,2025-04-27T17:52:55.782Z
fepowl,146400,92.3997,2025-04-27T17:52:55.782Z
spepig1,147120,92.4089,2025-04-27T17:52:55.782Z
bucmot2,147999,92.4180,2025-04-27T17:52:55.782Z
whttre3,148149,92.4271,2025-04-27T17:52:55.782Z
spemou2,148182,92.4363,2025-04-27T17:52:55.782Z
sacibi2,149199,92.4454,2025-04-27T17:52:55.782Z
yebpri1,149863,92.4546,2025-04-27T17:52:55.782Z
pursan,149906,92.4637,2025-04-27T17:52:55.782Z
gohtan1,150102,92.4728,2025-04-27T17:52:55.782Z
woowar,150339,92.4820,2025-04-27T17:52:55.782Z
piesti1,150417,92.4911,2025-04-27T17:52:55.782Z
whikit1,150465,92.5002,2025-04-27T17:52:55.782Z
pifgoo,150723,92.5094,2025-04-27T17:52:55.782Z
woewar1,151126,92.5185,2025-04-27T17:52:55.782Z
mouwar,151400,92.5276,2025-04-27T17:52:55.782Z
norshr4,151908,92.5368,2025-04-27T17:52:55.782Z
grebit1,152084,92.5459,2025-04-27T17:52:55.782Z
casgul2,152873,92.5550,2025-04-27T17:52:55.782Z
crbthr1,153114,92.5642,2025-04-27T17:52:55.782Z
spbduc,153735,92.5733,2025-04-27T17:52:55.782Z
sedwre1,154000,92.5824,2025-04-27T17:52:55.782Z
chetea1,154091,92.5916,2025-04-27T17:52:55.782Z
gryger1,154295,92.6007,2025-04-27T17:52:55.782Z
sooshe,154554,92.6098,2025-04-27T17:52:55.782Z
bruwat1,154568,92.6190,2025-04-27T17:52:55.782Z
pigdov1,155195,92.6281,2025-04-27T17:52:55.782Z
yebfly,156270,92.6373,2025-04-27T17:52:55.782Z
indsil,156356,92.6464,2025-04-27T17:52:55.782Z
norgos1,157127,92.6555,2025-04-27T17:52:55.782Z
stisan,157250,92.6647,2025-04-27T17:52:55.782Z
relpar,157617,92.6738,2025-04-27T17:52:55.782Z
redjun,157879,92.6829,2025-04-27T17:52:55.782Z
pyrrhu,158466,92.6921,2025-04-27T17:52:55.782Z
ictwar1,158484,92.7012,2025-04-27T17:52:55.782Z
bkmtou1,158635,92.7103,2025-04-27T17:52:55.782Z
rebfir1,158960,92.7195,2025-04-27T17:52:55.782Z
peadov1,159472,92.7286,2025-04-27T17:52:55.782Z
baisan,159492,92.7377,2025-04-27T17:52:55.782Z
ingori1,159746,92.7469,2025-04-27T17:52:55.782Z
basdov1,159865,92.7560,2025-04-27T17:52:55.782Z
lewduc1,160118,92.7651,2025-04-27T17:52:55.782Z
cocher1,161539,92.7743,2025-04-27T17:52:55.782Z
oripip1,161625,92.7834,2025-04-27T17:52:55.782Z
gcrwar,161703,92.7925,2025-04-27T17:52:55.782Z
gretit2,161705,92.8017,2025-04-27T17:52:55.782Z
parjae,162579,92.8108,2025-04-27T17:52:55.782Z
brespa,163717,92.8200,2025-04-27T17:52:55.782Z
thrnig1,163956,92.8291,2025-04-27T17:52:55.782Z
thbeup1,164444,92.8382,2025-04-27T17:52:55.782Z
golwhi1,164979,92.8474,2025-04-27T17:52:55.782Z
piebut1,165216,92.8565,2025-04-27T17:52:55.782Z
strfly1,165278,92.8656,2025-04-27T17:52:55.782Z
blnmon1,165881,92.8748,2025-04-27T17:52:55.782Z
blaplo1,167006,92.8839,2025-04-27T17:52:55.782Z
grnkin,167449,92.8930,2025-04-27T17:52:55.782Z
fotdro5,167695,92.9022,2025-04-27T17:52:55.782Z
gbwwre1,167708,92.9113,2025-04-27T17:52:55.782Z
canwre,167802,92.9204,2025-04-27T17:52:55.782Z
eurwoo,167948,92.9296,2025-04-27T17:52:55.782Z
whbwag1,168342,92.9387,2025-04-27T17:52:55.782Z
blbthr1,169260,92.9478,2025-04-27T17:52:55.782Z
